timestamp,cpuLoad,systemLoadAvg,commitedHeap,systemLoad,threads,users,totalRequests,rejections,requests,hits,hits_last_min,bw,netdata_STATS_GNODEB_bps_average
1665195018.631955,0.06823255362515772,0.21,88.5,0.06590313500922061,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3014471,['192.168.22.212'],211,3201552,404,25.653544616699218,28292527.333333332
1665195078.7685378,0.06883568256420158,0.49,88.5,0.06834636547929336,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3014684,['192.168.22.212'],213,3201954,396,25.333729044596353,28012956.222222198
1665195138.9333282,0.07171853856562922,0.41,88.5,0.07625398666280081,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3014902,['192.168.22.212'],218,3202366,410,25.409565734863282,27811620.133333337
1665195199.1230106,0.07080495059004126,0.19,88.5,0.06802264223352202,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3015115,['192.168.22.212'],213,3202770,404,25.700916544596353,28605387.777777765
1665195259.267591,0.07185227707615767,0.22,88.5,0.06812093379257558,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3015329,['192.168.22.212'],214,3203174,408,25.85145772298177,28592110.1777778
1665195319.433458,0.07531380753138076,0.48,88.5,0.19246861924686193,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3015544,['192.168.22.212'],215,3203582,402,26.207457478841146,29406549.555555567
1665195379.5968497,0.0681044267877412,0.72,88.5,0.06706394248959516,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3015751,['192.168.22.212'],207,3203972,394,25.196583557128907,27698491.1111111
1665195439.7201629,0.06983556983556984,0.81,88.5,0.06756756756756757,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3015961,['192.168.22.212'],210,3204364,392,26.029290262858073,28444612.622222234
1665195499.8784306,0.06727512231840421,0.39,88.5,0.06577585395690223,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3016164,['192.168.22.212'],203,3204752,391,26.617044576009114,29339260.355555564
1665195560.0388324,0.07018860842638641,0.27,88.5,0.06736091565812928,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3016379,['192.168.22.212'],215,3205152,397,25.70654296875,28277196.311111104
1665195620.200138,0.06785680904757455,0.17,88.5,0.06486587531545004,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3016590,['192.168.22.212'],211,3205552,402,25.79620361328125,28191391.42222223
1665195680.3332877,0.06492699596147872,0.09,88.5,0.11525318421870145,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3016800,['192.168.22.212'],210,3205948,394,26.61349131266276,29755467.999999974
1665195740.5048132,0.0692471920542096,0.28,88.5,0.0664624524273647,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3017012,['192.168.22.212'],212,3206350,400,25.854182942708334,27877370.333333325
1665195800.6560605,0.06938662225922843,0.42,88.5,0.06670367286520491,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3017223,['192.168.22.212'],211,3206748,394,24.735352071126304,27579389.833333325
1665195860.8108068,0.065848934796643,0.51,88.5,0.0632666236281472,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3017423,['192.168.22.212'],200,3207124,378,25.723348490397136,28496188.83333335
1665195920.949992,0.06672794117647059,0.53,88.5,0.06415441176470589,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3017629,['192.168.22.212'],206,3207508,388,25.01095987955729,27054247.36666665
1665195981.1270952,0.0661663768646472,0.39,88.5,0.06423865300146413,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3017833,['192.168.22.212'],204,3207894,380,23.827829996744793,26695021.73333335
1665196041.2887235,0.06332116788321168,0.56,88.5,0.07189125079828483,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3018030,['192.168.22.212'],197,3208264,374,24.843485005696614,27104857.6
1665196101.4462857,0.06899372784292337,0.41,88.5,0.0664485046813926,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3018239,['192.168.22.212'],209,3208660,390,24.967808532714844,27807899.333333325
1665196161.5907109,0.06856263019654017,0.38,88.5,0.06584548501041572,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3018446,['192.168.22.212'],207,3209048,388,25.07728017171224,27898494.666666675
1665196221.719313,0.0628158844765343,0.2,88.5,0.06037906137184116,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3018649,['192.168.22.212'],203,3209430,394,25.347100830078126,26855415.0
1665196281.872383,0.06978838361098605,0.28,88.5,0.06663665015758667,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3018856,['192.168.22.212'],207,3209822,378,24.050628662109375,27831589.66666665
1665196342.0231133,0.06826948954875751,0.32,88.5,0.06548847223468199,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3019066,['192.168.22.212'],210,3210218,394,25.199006652832033,28146043.833333325
1665196402.170139,0.06467172845020099,0.42,88.5,0.062259937472085754,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3019269,['192.168.22.212'],203,3210602,390,26.501318359375,28496910.633333325
1665196462.2737434,0.066006600660066,0.33,88.5,0.06377664793506377,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3019474,['192.168.22.212'],205,3210988,382,24.400684611002603,27504382.066666674
1665196522.4291291,0.06101384896785994,0.45,88.5,0.06468051744413955,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3019662,['192.168.22.212'],188,3211340,360,24.403831481933594,26479724.983333327
1665196582.5340466,0.06536992628119727,0.55,88.5,0.07398525623945287,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3019855,['192.168.22.212'],193,3211704,352,24.82402598063151,27818881.6666667
1665196642.6858747,0.06697336990179599,0.42,88.5,0.06485003981243918,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3020062,['192.168.22.212'],207,3212094,390,24.945178731282553,27373032.83333335
1665196702.809512,0.06534216335540839,0.4,88.5,0.06225165562913907,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3020259,['192.168.22.212'],197,3212466,370,24.265753682454427,26723408.933333322
1665196762.926134,0.06265060240963856,0.37,88.5,0.1927710843373494,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3020465,['192.168.22.212'],206,3212854,386,23.69448750813802,26444334.0
1665196823.057042,0.06550755180892166,0.13,88.5,0.06340007024938532,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3020670,['192.168.22.212'],205,3213240,382,23.02245585123698,25380578.600000024
1665196883.2344735,0.06370487206449352,0.15,88.5,0.06028741675429372,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3020864,['192.168.22.212'],194,3213606,372,23.158199564615884,25675280.36666665
1665196943.3529408,0.0650200733112236,0.09,88.5,0.062750916390295,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3021066,['192.168.22.212'],202,3213986,376,23.141026814778645,25651849.33333335
1665197003.5108335,0.0641483157803116,0.31,88.5,0.06197232135085734,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3021263,['192.168.22.212'],197,3214358,370,23.974283345540364,26652270.2
1665197063.6538384,0.06522494354698628,0.62,88.5,0.06270627062706272,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3021466,['192.168.22.212'],203,3214740,378,25.265057373046876,27935866.833333325
1665197123.7659948,0.06623263888888889,0.35,88.5,0.06744791666666666,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3021661,['192.168.22.212'],195,3215108,368,25.122357177734376,27686801.833333325
1665197183.9416502,0.0670926517571885,0.22,88.5,0.06501467794854084,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3021867,['192.168.22.212'],206,3215496,382,25.141585795084634,28219426.900000025
1665197244.119766,0.0676024801929039,0.16,88.5,0.06450223906303823,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3022071,['192.168.22.212'],204,3215880,388,26.568875122070313,29234650.900000025
1665197304.308089,0.06942304399931519,0.22,88.5,0.06753980482794042,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3022273,['192.168.22.212'],202,3216262,378,25.04823506673177,27453754.166666675
1665197364.433906,0.06933019976498238,0.47,88.5,0.0846063454759107,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3022483,['192.168.22.212'],210,3216658,394,25.136246236165366,27930920.4
1665197424.5916078,0.07386896140410668,0.36,88.5,0.0703757348555849,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3022696,['192.168.22.212'],213,3217062,398,25.0031494140625,27645624.63333335
1665197484.7258706,0.0674976681081998,0.23,88.5,0.06554735860256083,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3022907,['192.168.22.212'],211,3217460,404,24.877789306640626,27262406.0
1665197544.8459518,0.05901778154106689,0.36,88.5,0.056731583403895,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3023102,['192.168.22.212'],195,3217826,384,24.53581339518229,26527072.65
1665197605.008891,0.06434180528582284,0.35,88.5,0.061808663345436124,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3023293,['192.168.22.212'],191,3218184,341,21.864054870605468,24731735.0
1665197665.1451719,0.06195807727923226,0.23,88.5,0.07096556949238152,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3023484,['192.168.22.212'],191,3218544,363,23.417564900716147,26060627.883333325
1665197725.266211,0.07067649381416162,0.42,88.5,0.07501974203737827,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3023683,['192.168.22.212'],199,3218920,364,24.0209228515625,26352604.133333325
1665197785.4303892,0.06629880444778864,0.43,88.5,0.06479391355237855,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3023887,['192.168.22.212'],204,3219304,392,24.008196512858074,26513791.600000024
1665197845.554688,0.06486892636500251,0.34,88.5,0.06219736183002171,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3024085,['192.168.22.212'],198,3219675,370,23.604800923665366,26235635.466666676
1665197905.7138941,0.0674213417679374,0.4,88.5,0.06492425503579158,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3024284,['192.168.22.212'],199,3220052,374,24.48612263997396,27157822.983333323
1665197965.8488014,0.0670539419087137,0.18,88.5,0.06481327800829875,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3024492,['192.168.22.212'],208,3220444,388,25.22639363606771,27982244.5
1665198025.9440942,0.06257228776312745,0.36,88.5,0.0669673837612769,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3024692,['192.168.22.212'],200,3220822,386,25.103408813476562,27372386.9
1665198086.0997012,0.06814239696043611,0.32,88.5,0.06591228215082183,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3024894,['192.168.22.212'],202,3221202,374,24.252725219726564,27202133.466666676
1665198146.2377584,0.0639261883186424,0.18,88.5,0.06178433149353324,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3025088,['192.168.22.212'],194,3221565,376,24.225146993001303,25964785.833333325
1665198206.3979092,0.06463784759248627,0.26,88.5,0.06357148716266098,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3025286,['192.168.22.212'],198,3221940,356,22.851794942220053,25830802.3
1665198266.5476296,0.06582943445785111,0.55,88.5,0.06271033407206764,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3025488,['192.168.22.212'],202,3222320,378,23.00071055094401,25015779.0
1665198326.635856,0.06329113924050633,0.53,88.5,0.09733333333333333,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3025696,['192.168.22.212'],208,3222714,396,22.729096984863283,25220393.33333335
1665198386.7692993,0.06193316447422175,0.49,88.5,0.059972219952610505,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3025888,['192.168.22.212'],192,3223074,374,22.91492919921875,25418467.333333325
1665198446.8946078,0.06620948648869295,0.18,88.5,0.0636734693877551,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3026085,['192.168.22.212'],197,3223444,356,22.997722371419272,25741711.500000026
1665198507.0756357,0.06849426502887822,0.18,88.5,0.06808752948832669,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3026289,['192.168.22.212'],204,3223830,382,24.619530232747397,27231430.0666667
1665198567.2387528,0.06709394775271783,0.32,88.5,0.06506043644033423,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3026487,['192.168.22.212'],198,3224202,376,24.72166290283203,27292408.0
1665198627.3423693,0.05698005698005698,0.56,88.5,0.18233618233618232,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3026685,['192.168.22.212'],198,3224576,373,24.4416259765625,27310586.9
1665198687.434586,0.06624018139120577,0.38,88.5,0.06276320051830256,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3026883,['192.168.22.212'],198,3224947,371,23.64883473714193,25623983.36666665
1665198747.5959551,0.06561341286474287,0.41,88.5,0.063678865065291,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3027079,['192.168.22.212'],196,3225318,367,23.224656677246095,26070555.700000025
1665198807.714777,0.06850971225920852,0.26,88.5,0.07536675802031274,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3027284,['192.168.22.212'],205,3225704,383,24.606716918945313,26973537.000000026
1665198867.8828526,0.06652222757181833,0.32,88.5,0.06411490932434602,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3027486,['192.168.22.212'],202,3226084,382,24.130577087402344,26764815.566666674
1665198928.0395794,0.06619763351455069,0.23,88.5,0.06419891269587463,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3027684,['192.168.22.212'],198,3226458,374,24.376220703125,26918669.333333325
1665198988.1736767,0.06619875578242145,0.22,88.5,0.06404530228106556,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3027885,['192.168.22.212'],201,3226836,380,24.52881774902344,26680981.183333326
1665199048.332843,0.06804451510333863,0.25,88.5,0.0662162162162162,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3028087,['192.168.22.212'],202,3227218,376,25.00574645996094,28324384.33333335
1665199108.4699154,0.06711622372074574,0.31,88.5,0.07561091716915265,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3028294,['192.168.22.212'],207,3227608,384,25.42130330403646,27703367.3333333
1665199168.600686,0.07002136244956088,0.15,88.5,0.0682753164556962,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3028505,['192.168.22.212'],211,3228006,396,24.400565083821615,27186871.5
1665199228.7683783,0.06274509803921569,0.43,88.5,0.07807486631016043,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3028713,['192.168.22.212'],208,3228394,394,24.462330118815103,27008520.7
1665199288.9339228,0.06742722265932337,0.42,88.5,0.06475216365066876,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3028914,['192.168.22.212'],201,3228774,374,23.732901509602865,26439578.266666677
1665199349.0989008,0.06672939700462636,0.2,88.5,0.06374970595154081,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3029113,['192.168.22.212'],199,3229148,380,24.221130879720054,26613629.166666675
1665199409.2612007,0.06740694401000938,0.12,88.5,0.06380982170785111,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3029322,['192.168.22.212'],209,3229538,390,24.158848571777344,26472402.166666675
1665199469.3708577,0.06828125,0.29,88.5,0.06390625,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3029521,['192.168.22.212'],199,3229912,376,24.638758850097656,27631090.066666674
1665199529.519625,0.06542056074766354,0.38,88.5,0.08411214953271028,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3029719,['192.168.22.212'],198,3230284,382,25.07650655110677,27505817.000000026
1665199589.6548157,0.06779529393492273,0.19,88.5,0.06383474411741866,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3029921,['192.168.22.212'],202,3230666,366,23.586776224772134,26271722.5
1665199649.8209755,0.06477826793591827,0.11,88.5,0.061068111455108355,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3030116,['192.168.22.212'],195,3231032,374,25.204696146647134,28064746.666666675
1665199709.9665954,0.07030948522034422,0.39,88.5,0.06661006483482557,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3030328,['192.168.22.212'],212,3231434,385,24.322003173828126,26690454.900000002
1665199770.093523,0.06700593723494487,0.14,88.5,0.07170946102243812,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3030532,['192.168.22.212'],204,3231818,395,24.91775919596354,27278136.566666674
1665199830.2418008,0.06437768240343349,0.48,88.5,0.06895565092989986,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3030737,['192.168.22.212'],205,3232204,386,24.69014689127604,27598107.833333325
1665199890.3406615,0.0698210308011368,0.31,88.5,0.06628773331285044,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3030946,['192.168.22.212'],209,3232600,384,24.76172841389974,27347828.16666665
1665199950.4470305,0.06831964381668841,0.35,88.5,0.06325324326399018,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3031151,['192.168.22.212'],205,3232986,392,25.145306396484376,27659170.833333325
1665200010.6102948,0.06412703259790824,0.21,88.5,0.061226047789907624,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3031346,['192.168.22.212'],195,3233354,372,24.342140197753906,27114964.566666678
1665200070.7574656,0.06527375324081135,0.35,88.5,0.061384779624828426,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3031546,['192.168.22.212'],200,3233730,378,24.484329732259116,26753822.16666665
1665200130.8953981,0.07222222222222222,0.33,88.5,0.3138888888888889,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3031747,['192.168.22.212'],201,3234106,368,23.1863276163737,25920578.400000002
1665200191.0393271,0.06770280515542078,0.32,88.5,0.06497346474601971,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3031951,['192.168.22.212'],204,3234494,389,24.25557861328125,26336093.599999975
1665200251.1715453,0.06823511612073531,0.23,88.5,0.06536046599591497,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3032157,['192.168.22.212'],206,3234882,385,24.483269246419272,27591742.7
1665200311.3091116,0.06680253623188406,0.27,88.5,0.06340579710144928,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3032360,['192.168.22.212'],203,3235266,384,23.964362589518228,26205552.5
1665200371.4256253,0.06651099728833987,0.3,88.5,0.06357336547152757,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3032570,['192.168.22.212'],210,3235656,390,25.022514851888022,28104893.4
1665200431.5895052,0.06692735749736803,0.24,88.5,0.07256184675539515,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3032777,['192.168.22.212'],207,3236045,386,24.87180430094401,27233572.666666675
1665200491.7568238,0.06823979591836735,0.28,88.5,0.07610544217687075,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3032982,['192.168.22.212'],205,3236434,388,24.84687957763672,27471330.400000002
1665200551.9163535,0.06465839437883092,0.18,88.5,0.0598744206906862,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3033183,['192.168.22.212'],201,3236812,384,24.501532999674478,27024290.5
1665200612.059425,0.0562299843598719,0.2,88.5,0.053105913898406076,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3033381,['192.168.22.212'],198,3237184,374,23.95195566813151,26655648.0
1665200672.172704,0.0588410546700432,0.12,88.5,0.05414866676597646,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3033582,['192.168.22.212'],201,3237564,371,24.130553181966146,27626056.0
1665200732.3403523,0.05856623915783231,0.24,88.5,0.05530432204018089,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3033783,['192.168.22.212'],201,3237942,379,24.379352315266928,27183890.666666668
1665200792.462854,0.059245562130177516,0.46,88.5,0.05643491124260355,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3033992,['192.168.22.212'],209,3238338,390,23.905507405598957,26299500.222222235
1665200852.6017203,0.05964420166826604,0.43,88.5,0.05617065249483318,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3034199,['192.168.22.212'],207,3238728,389,24.697509765625,27413026.444444433
1665200912.7510478,0.06005740781629498,0.31,88.5,0.05666764792463939,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3034398,['192.168.22.212'],199,3239104,385,25.167618815104166,27558209.57777777
1665200972.8795822,0.05981651376146789,0.33,88.5,0.057100917431192666,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3034600,['192.168.22.212'],202,3239484,372,25.652794901529948,28525497.33333337
1665201033.047445,0.0628940038117578,0.29,88.5,0.05878903386600205,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3034803,['192.168.22.212'],203,3239866,388,24.498912048339843,26885088.0
1665201093.1598995,0.05902980713033314,0.29,88.5,0.06173290473407364,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3034997,['192.168.22.212'],194,3240232,368,25.047015889485678,27073837.688888896
1665201153.2747684,0.056178956572427864,0.35,88.5,0.05370154473914311,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3035192,['192.168.22.212'],195,3240598,362,23.312476603190103,25652239.9111111
1665201213.4262288,0.0624863765167478,0.18,88.5,0.06016130204170602,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3035398,['192.168.22.212'],206,3240988,380,23.273710632324217,26359256.222222198
1665201273.5257957,0.059724238026124817,0.51,88.5,0.057184325108853414,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3035592,['192.168.22.212'],194,3241352,374,24.97471720377604,26983957.4888889
1665201333.6701448,0.05988283792579735,0.29,88.5,0.058725681637376154,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3035806,['192.168.22.212'],214,3241756,386,24.933560689290363,28169322.888888866
1665201393.820786,0.06425153793574846,0.54,88.5,0.10047846889952153,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3036016,['192.168.22.212'],210,3242154,392,25.705936686197916,27597587.422222238
1665201453.9538453,0.06498377208799135,0.32,88.5,0.061661618347035915,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3036240,['192.168.22.212'],224,3242578,420,25.174981689453126,27817109.777777765
1665201514.0613148,0.06528788643078476,0.31,88.5,0.061112712597290286,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3036450,['192.168.22.212'],210,3242976,407,26.178794860839844,28583177.333333332
1665201574.1884894,0.06096072377396424,0.31,88.5,0.05866302864938608,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3036660,['192.168.22.212'],210,3243372,399,27.813583374023438,30264412.8888889
1665201634.3241549,0.06297066628415693,0.3,88.5,0.05967151975901886,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3036875,['192.168.22.212'],215,3243778,392,26.01336924235026,28701348.444444466
1665201694.459054,0.0629853321829163,0.43,88.5,0.06598887396892385,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3037093,['192.168.22.212'],218,3244190,414,26.582979329427083,28938413.599999998
1665201754.617027,0.06035342739062277,0.28,88.5,0.05800612841160122,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3037303,['192.168.22.212'],210,3244586,398,24.975992838541668,26992311.422222238
1665201814.7556727,0.06284697508896797,0.18,88.5,0.060000000000000005,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",3037517,['192.168.22.212'],214,3244992,401,23.94123077392578,27420861.111111134
